13,10,-9865.85,-30.4157,0.0194819,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_5.pdb,-
16,11,-9873.74,-31.3716,0.0139256,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_5.pdb,0
19,12,-9866.42,-30.1547,0.0142867,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_5.pdb,-
24,13,-9861.65,-22.1231,0.0174236,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_5.pdb,-
25,14,-9859.56,-29.0978,0.0108576,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_5.pdb,-
0,0,-8419.56,-22.8278,0.0464101,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
1,1,-9789.8,-24.7646,0.0367297,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
2,2,-9808.82,-19.6882,0.0381641,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
4,3,-9829.29,-23.3934,0.033158,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
6,4,-9833.91,-20.9896,0.0340535,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
7,5,-9835.67,-21.5965,0.0143473,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
8,6,-9850.1,-24.3243,0.0126632,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
9,7,-9860.37,-29.0116,0.0116891,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
12,8,-9861.25,-25.5078,0.00941626,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
16,9,-9866.33,-26.2911,0.00649397,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
20,10,-9858.25,-19.688,0.0295046,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
24,11,-9864.3,-24.4684,0.0188962,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_6.pdb,-
0,0,-8419.56,-22.8278,0.0464101,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
1,1,-9798.54,-19.9501,0.0423793,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
2,2,-9816.06,-18.0915,0.0523082,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
4,3,-9823.33,-15.3299,0.0430129,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
7,4,-9840.17,-23.7416,0.0241488,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
10,5,-9853.62,-24.2929,0.0237276,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
11,6,-9863.68,-26.4582,0.0170803,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
15,7,-9864.8,-25.9212,0.0194434,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
16,8,-9864.81,-23.4418,0.0231036,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
18,9,-9867.85,-25.2614,0.0208415,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,0
21,10,-9865.43,-32.5706,0.00897063,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,-
22,11,-9870.57,-29.7523,0.0129879,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,0
24,12,-9875.5,-31.7506,0.0152608,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_7.pdb,0
0,0,-8419.56,-22.8278,0.0464101,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
1,1,-9769.03,-24.3219,0.038799,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
2,2,-9795.23,-20.5093,0.0371974,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
5,3,-9814.91,-22.5266,0.0295476,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
6,4,-9816.65,-15.8692,0.0391402,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
7,5,-9818.08,-21.3387,0.0418394,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
8,6,-9830.9,-21.1422,0.0288693,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
9,7,-9833.73,-29.2575,0.0241106,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
12,8,-9846.38,-28.8974,0.0185062,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
13,9,-9850.04,-25.6244,0.0137921,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
15,10,-9847.02,-26.0508,0.0146114,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
16,11,-9854.32,-23.7305,0.0126632,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
25,12,-9847.85,-23.9413,0.0101262,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_8.pdb,-
0,0,-8419.56,-22.8278,0.0464101,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
1,1,-9814.11,-24.8218,0.0364655,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
2,2,-9822.92,-16.8677,0.0315386,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
3,3,-9838.27,-22.2,0.0245123,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
4,4,-9848.72,-23.7662,0.0276381,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
5,5,-9850.12,-24.1215,0.0251835,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
6,6,-9849.77,-20.3229,0.0230536,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
9,7,-9848.1,-24.5268,0.0238847,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
10,8,-9853.39,-23.0372,0.0294085,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
11,9,-9859.79,-24.8609,0.0227289,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
12,10,-9860.57,-25.3013,0.0241631,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
20,11,-9861.38,-23.3478,0.0263045,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
21,12,-9860.68,-25.3607,0.0225253,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
24,13,-9860.81,-24.6936,0.0239595,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_9.pdb,-
0,0,-8419.56,-22.8278,0.0464101,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
1,1,-9784.79,-24.0369,0.0392667,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
2,2,-9794.77,-9.20826,0.0388203,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
3,3,-9803.8,-15.3514,0.0522003,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
4,4,-9819.93,-16.7087,0.0241599,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
6,5,-9839.8,-22.1292,0.0284053,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
7,6,-9841.3,-22.7212,0.0260365,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
8,7,-9840.77,-18.1478,0.0294645,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
9,8,-9840.06,-22.9585,0.0262787,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
10,9,-9844.43,-19.2391,0.0121211,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
14,10,-9845.82,-19.3443,0.016127,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
16,11,-9848.1,-19.2345,0.0134678,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
17,12,-9846.38,-21.9706,0.0385145,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
18,13,-9845.6,-17.5374,0.04397,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
20,14,-9849.7,-18.4475,0.0476331,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
21,15,-9846.15,-19.1421,0.0561664,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
22,16,-9850.41,-18.4334,0.0703107,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
24,17,-9853.62,-19.2317,0.074431,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_10.pdb,-
0,0,-8419.56,-22.8278,0.0464101,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_11.pdb,-
1,1,-9789.6,-24.0208,0.0383532,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_11.pdb,-
3,2,-9802.07,-11.9932,0.0302931,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_11.pdb,-
4,3,-9830.01,-24.4914,0.0334221,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_11.pdb,-
6,4,-9833.84,-19.7148,0.0306042,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_11.pdb,-
8,5,-9838.01,-20.6193,0.0332404,0,/gpfs/projects/bsc72/ignasi/PhD/strain/second_set/MTAP/OPLS/normal/1CB0/LIG_Pele/output/0/trajectory_11.pdb,-
